timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,ppg_1,ppg_2,ppg_3,thermistor
1729319906.6915061,778.86444,780.07324,772.4176,789.34064,nan,nan,,,,,,,,,,
1729319906.6954081,793.7729,779.2674,779.2674,789.7436,nan,nan,,,,,,,,,,
1729319906.6956277,,,,,,,,,,,,,nan,263358530.0,nan,
1729319906.6993103,792.96704,779.67035,776.4469,786.1172,nan,nan,,,,,,,,,,
1729319906.7032123,784.10254,779.2674,773.22345,784.10254,nan,nan,,,,,,,,,,
1729319906.7064726,,,,,,,-0.368042,0.045898438,0.9321289,,,,,,,
1729319906.7071142,763.1502,775.64105,770.40295,775.2381,nan,nan,,,,,,,,,,
1729319906.7110162,769.19415,780.07324,770.0,772.01465,nan,nan,,,,,,,,,,
1729319906.7112379,,,,,,,,,,,,,nan,263372240.0,nan,
1729319906.7149181,792.5641,787.72894,763.5531,782.0879,nan,nan,,,,,,,,,,
1729319906.7154300,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319906.7188203,794.9817,786.52014,757.9121,784.90845,nan,nan,,,,,,,,,,
1729319906.7227223,796.5934,788.93774,761.53845,781.685,nan,nan,,,,,,,,,,
1729319906.7249954,,,,,,,-0.36798096,0.04522705,0.9349365,,,,,,,
1729319906.7266243,785.31134,789.34064,766.3736,777.6557,nan,nan,,,,,,,,,,
1729319906.7268481,,,,,,,,,,,,,nan,263355310.0,nan,
1729319906.7305262,786.9231,783.2967,767.5824,784.5055,nan,nan,,,,,,,,,,
1729319906.7344282,806.6667,779.2674,764.35895,796.99634,nan,nan,,,,,,,,,,
1729319906.7366104,,,,,,,,,,,,,,,,-7.9207253
1729319906.7383301,801.4286,780.87915,769.59705,796.5934,nan,nan,,,,,,,,,,
1729319906.7422323,788.1319,781.28204,762.74725,784.5055,nan,nan,,,,,,,,,,
1729319906.7424581,,,,,,,,,,,,,nan,263367400.0,nan,
1729319906.7435181,,,,,,,-0.3659668,0.045837402,0.932251,,,,,,,
1729319906.7461343,778.0586,779.2674,752.674,776.8498,nan,nan,,,,,,,,,,
1729319906.7500362,778.0586,779.2674,765.16486,782.49084,nan,nan,,,,,,,,,,
1729319906.7504404,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319906.7539382,785.7143,778.86444,771.6117,785.7143,nan,nan,,,,,,,,,,
1729319906.7578402,789.7436,775.2381,769.59705,787.72894,nan,nan,,,,,,,,,,
1729319906.7580683,,,,,,,,,,,,,nan,263339200.0,nan,
1729319906.7617421,787.72894,772.01465,767.98535,783.69965,nan,nan,,,,,,,,,,
1729319906.7620406,,,,,,,-0.3711548,0.041625977,0.932251,,,,,,,
1729319906.7656443,771.2088,770.0,766.3736,775.2381,nan,nan,,,,,,,,,,
1729319906.7695463,764.7619,774.0293,769.59705,780.87915,nan,nan,,,,,,,,,,
1729319906.7734482,782.0879,775.64105,767.98535,785.7143,nan,nan,,,,,,,,,,
1729319906.7736785,,,,,,,,,,,,,nan,263369010.0,nan,
1729319906.7773502,787.72894,778.0586,763.5531,784.5055,nan,nan,,,,,,,,,,
1729319906.7805634,,,,,,,-0.36553955,0.04437256,0.9281006,,,,,,,
1729319906.7812521,780.07324,777.6557,765.9707,780.4762,nan,nan,,,,,,,,,,
1729319906.7851543,769.19415,775.64105,766.77655,775.2381,nan,nan,,,,,,,,,,
1729319906.7854505,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319906.7890563,759.5238,771.6117,763.1502,776.8498,nan,nan,,,,,,,,,,
1729319906.7892888,,,,,,,,,,,,,nan,263348860.0,nan,
1729319906.7929583,770.80585,764.7619,763.5531,783.2967,nan,nan,,,,,,,,,,
1729319906.7968602,786.52014,772.4176,762.74725,782.0879,nan,nan,,,,,,,,,,
1729319906.7990861,,,,,,,-0.36724854,0.044799805,0.928833,,,,,,,
1729319906.8007622,786.1172,784.10254,756.7033,780.07324,nan,nan,,,,,,,,,,
1729319906.8019178,,,,,,,,,,,,,,,,-7.9701147
1729319906.8046641,783.2967,778.0586,757.1062,786.1172,nan,nan,,,,,,,,,,
1729319906.8048990,,,,,,,,,,,,,nan,263323890.0,nan,
1729319906.8085663,779.2674,774.83514,762.3443,790.9524,nan,nan,,,,,,,,,,
1729319906.8124683,776.04395,782.8938,758.71796,784.10254,nan,nan,,,,,,,,,,
1729319906.8163702,780.4762,782.8938,758.71796,778.0586,nan,nan,,,,,,,,,,
1729319906.8176088,,,,,,,-0.36975098,0.04663086,0.92559814,,,,,,,
1729319906.8202722,774.83514,782.49084,764.7619,770.0,nan,nan,,,,,,,,,,
1729319906.8204608,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319906.8205092,,,,,,,,,,,,,nan,263343220.0,nan,
1729319906.8241742,748.24176,774.0293,762.74725,759.92676,nan,nan,,,,,,,,,,
1729319906.8280761,734.5421,762.74725,759.12085,755.4945,nan,nan,,,,,,,,,,
1729319906.8319783,748.6447,761.13556,765.16486,744.61536,nan,nan,,,,,,,,,,
1729319906.8358803,761.53845,758.315,766.3736,746.2271,nan,nan,,,,,,,,,,
1729319906.8361192,,,,,,,,,,,,,nan,263342420.0,nan,
1729319906.8361313,,,,,,,-0.36956787,0.046569824,0.9300537,,,,,,,
1729319906.8397822,762.74725,770.0,761.53845,756.7033,nan,nan,,,,,,,,,,
1729319906.8436842,761.53845,779.67035,759.12085,761.13556,nan,nan,,,,,,,,,,
1729319906.8475862,756.7033,775.64105,761.53845,756.30035,nan,nan,,,,,,,,,,
1729319906.8514884,765.56775,779.2674,769.59705,759.12085,nan,nan,,,,,,,,,,
1729319906.8517294,,,,,,,,,,,,,nan,263332750.0,nan,
1729319906.8546541,,,,,,,-0.37005615,0.04260254,0.9326172,,,,,,,
1729319906.8553903,774.0293,778.0586,768.3883,765.9707,nan,nan,,,,,,,,,,
1729319906.8554709,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319906.8592923,769.19415,773.6264,766.77655,758.71796,nan,nan,,,,,,,,,,
1729319906.8631942,765.9707,771.2088,770.80585,755.09155,nan,nan,,,,,,,,,,
1729319906.8670962,754.2857,776.4469,767.5824,758.315,nan,nan,,,,,,,,,,
1729319906.8672252,,,,,,,,,,,,,,,,-7.9701147
1729319906.8673396,,,,,,,,,,,,,nan,263367400.0,nan,
1729319906.8709981,758.71796,784.90845,761.13556,766.3736,nan,nan,,,,,,,,,,
1729319906.8731768,,,,,,,-0.37005615,0.0435791,0.93182373,,,,,,,
1729319906.8749003,778.0586,790.14655,757.1062,771.6117,nan,nan,,,,,,,,,,
1729319906.8788023,783.2967,783.69965,751.8681,767.1795,nan,nan,,,,,,,,,,
1729319906.8827043,775.64105,767.1795,757.1062,767.1795,nan,nan,,,,,,,,,,
1729319906.8829498,,,,,,,,,,,,,nan,263345650.0,nan,
1729319906.8866062,761.9414,770.80585,767.1795,768.7912,nan,nan,,,,,,,,,,
1729319906.8904812,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319906.8905082,766.77655,785.7143,767.98535,771.2088,nan,nan,,,,,,,,,,
1729319906.8916996,,,,,,,-0.36920166,0.03967285,0.9299927,,,,,,,
1729319906.8944101,782.0879,785.31134,761.53845,777.6557,nan,nan,,,,,,,,,,
1729319906.8983123,789.7436,787.326,764.35895,783.69965,nan,nan,,,,,,,,,,
1729319906.8985600,,,,,,,,,,,,,nan,263382700.0,nan,
1729319906.9022143,788.93774,789.7436,770.40295,784.90845,nan,nan,,,,,,,,,,
1729319906.9061162,779.2674,783.2967,776.04395,783.69965,nan,nan,,,,,,,,,,
1729319906.9100182,783.2967,782.8938,774.43225,789.34064,nan,nan,,,,,,,,,,
1729319906.9102221,,,,,,,-0.3673706,0.03918457,0.93182373,,,,,,,
1729319906.9139202,804.2491,779.67035,762.3443,788.5348,nan,nan,,,,,,,,,,
1729319906.9141700,,,,,,,,,,,,,nan,263361760.0,nan,
1729319906.9178224,813.91943,776.04395,759.5238,783.69965,nan,nan,,,,,,,,,,
1729319906.9217243,809.4872,782.8938,757.50916,794.57874,nan,nan,,,,,,,,,,
1729319906.9254916,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319906.9256263,789.7436,780.87915,753.0769,791.3553,nan,nan,,,,,,,,,,
1729319906.9287448,,,,,,,-0.36761475,0.044921875,0.9298096,,,,,,,
1729319906.9295282,787.326,780.87915,761.13556,780.4762,nan,nan,,,,,,,,,,
1729319906.9297802,,,,,,,,,,,,,nan,263376260.0,nan,
1729319906.9325325,,,,,,,,,,,,,,,,-7.8714542
1729319906.9334302,811.0989,782.0879,770.80585,787.326,nan,nan,,,,,,,,,,
1729319906.9373322,815.5311,784.90845,770.40295,794.17584,nan,nan,,,,,,,,,,
1729319906.9412344,815.12823,781.685,774.0293,794.9817,nan,nan,,,,,,,,,,
1729319906.9451363,801.4286,767.1795,769.59705,788.93774,nan,nan,,,,,,,,,,
1729319906.9453905,,,,,,,,,,,,,nan,263358530.0,nan,
1729319906.9472675,,,,,,,-0.36608887,0.042175293,0.9378052,,,,,,,
1729319906.9490383,788.1319,768.7912,759.12085,776.8498,nan,nan,,,,,,,,,,
1729319906.9529402,798.60803,776.4469,761.13556,784.90845,nan,nan,,,,,,,,,,
1729319906.9568422,802.6374,776.8498,763.1502,786.9231,nan,nan,,,,,,,,,,
1729319906.9605017,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319906.9607441,802.23444,780.07324,764.7619,780.87915,nan,nan,,,,,,,,,,
1729319906.9610007,,,,,,,,,,,,,nan,263391570.0,nan,
1729319906.9646463,790.14655,780.87915,769.59705,782.49084,nan,nan,,,,,,,,,,
1729319906.9657903,,,,,,,-0.3684082,0.041931152,0.9369507,,,,,,,
1729319906.9685483,781.28204,784.10254,767.1795,788.93774,nan,nan,,,,,,,,,,
1729319906.9724503,796.5934,788.5348,763.1502,798.20514,nan,nan,,,,,,,,,,
1729319906.9763522,798.60803,781.28204,767.1795,792.96704,nan,nan,,,,,,,,,,
1729319906.9766109,,,,,,,,,,,,,nan,263378690.0,nan,
1729319906.9802542,794.57874,782.8938,775.64105,792.5641,nan,nan,,,,,,,,,,
1729319906.9841564,786.1172,782.49084,776.4469,792.96704,nan,nan,,,,,,,,,,
1729319906.9843128,,,,,,,-0.36657715,0.041931152,0.9338989,,,,,,,
1729319906.9880583,777.25275,772.4176,778.46155,778.46155,nan,nan,,,,,,,,,,
1729319906.9919603,789.7436,772.4176,778.46155,775.64105,nan,nan,,,,,,,,,,
1729319906.9922211,,,,,,,,,,,,,nan,263357730.0,nan,
1729319906.9955120,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319906.9958622,801.4286,771.6117,771.6117,778.0586,nan,nan,,,,,,,,,,
1729319906.9978399,,,,,,,,,,,,,,,,-7.9701147
1729319906.9997642,800.6227,773.22345,773.22345,784.10254,nan,nan,,,,,,,,,,
1729319907.0028355,,,,,,,-0.3614502,0.039916992,0.9338379,,,,,,,
1729319907.0036662,787.326,777.6557,772.4176,786.52014,nan,nan,,,,,,,,,,
1729319907.0075684,778.0586,776.4469,769.19415,780.4762,nan,nan,,,,,,,,,,
1729319907.0078311,,,,,,,,,,,,,nan,263408500.0,nan,
1729319907.0114703,794.17584,774.0293,770.0,792.96704,nan,nan,,,,,,,,,,
1729319907.0153723,810.696,773.6264,772.8205,802.6374,nan,nan,,,,,,,,,,
1729319907.0192742,808.68134,767.1795,769.19415,793.36993,nan,nan,,,,,,,,,,
1729319907.0213583,,,,,,,-0.36584473,0.04925537,0.9335327,,,,,,,
1729319907.0231762,797.8022,767.98535,764.35895,779.67035,nan,nan,,,,,,,,,,
1729319907.0234413,,,,,,,,,,,,,nan,263382700.0,nan,
1729319907.0270782,772.4176,772.4176,758.71796,771.2088,nan,nan,,,,,,,,,,
1729319907.0305221,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319907.0309803,775.2381,775.64105,759.5238,774.0293,nan,nan,,,,,,,,,,
1729319907.0348823,792.5641,778.46155,769.59705,778.46155,nan,nan,,,,,,,,,,
1729319907.0387843,792.5641,778.0586,774.83514,779.2674,nan,nan,,,,,,,,,,
1729319907.0390515,,,,,,,,,,,,,nan,263401250.0,nan,
1729319907.0398808,,,,,,,-0.36621094,0.047851562,0.9291382,,,,,,,
1729319907.0426862,782.8938,774.0293,773.6264,772.4176,nan,nan,,,,,,,,,,
1729319907.0465882,762.74725,773.6264,768.7912,757.50916,nan,nan,,,,,,,,,,
1729319907.0504904,772.01465,780.4762,767.98535,764.7619,nan,nan,,,,,,,,,,
1729319907.0543923,793.36993,785.31134,765.9707,776.04395,nan,nan,,,,,,,,,,
1729319907.0546618,,,,,,,,,,,,,nan,263400430.0,nan,
1729319907.0582943,792.5641,786.9231,763.95605,774.83514,nan,nan,,,,,,,,,,
1729319907.0584035,,,,,,,-0.36999512,0.049316406,0.93426514,,,,,,,
1729319907.0621963,782.0879,780.4762,759.92676,782.0879,nan,nan,,,,,,,,,,
1729319907.0631473,,,,,,,,,,,,,,,,-8.06925
1729319907.0655324,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319907.0660982,768.3883,772.8205,754.2857,782.49084,nan,nan,,,,,,,,,,
1729319907.0700002,771.6117,776.4469,766.3736,784.90845,nan,nan,,,,,,,,,,
1729319907.0702720,,,,,,,,,,,,,nan,263410910.0,nan,
1729319907.0739024,786.52014,782.49084,773.22345,787.72894,nan,nan,,,,,,,,,,
1729319907.0769262,,,,,,,-0.3706665,0.04272461,0.92822266,,,,,,,
1729319907.0778043,786.52014,775.64105,760.32965,780.87915,nan,nan,,,,,,,,,,
1729319907.0817063,786.9231,772.4176,764.7619,780.87915,nan,nan,,,,,,,,,,
1729319907.0856082,780.4762,772.4176,771.6117,778.86444,nan,nan,,,,,,,,,,
1729319907.0858819,,,,,,,,,,,,,nan,263438320.0,nan,
1729319907.0895102,780.87915,778.86444,774.0293,777.25275,nan,nan,,,,,,,,,,
1729319907.0934122,796.99634,789.34064,769.19415,777.25275,nan,nan,,,,,,,,,,
1729319907.0954490,,,,,,,-0.3678589,0.042053223,0.9413452,,,,,,,
1729319907.0973144,792.96704,790.14655,759.12085,772.8205,nan,nan,,,,,,,,,,
1729319907.1005428,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319907.1012163,784.90845,774.83514,763.95605,773.6264,nan,nan,,,,,,,,,,
1729319907.1014922,,,,,,,,,,,,,nan,263457650.0,nan,
1729319907.1051183,772.4176,764.7619,766.3736,766.3736,nan,nan,,,,,,,,,,
1729319907.1090202,762.3443,769.19415,760.32965,757.50916,nan,nan,,,,,,,,,,
1729319907.1129222,777.6557,774.0293,756.30035,761.53845,nan,nan,,,,,,,,,,
1729319907.1139715,,,,,,,-0.36383057,0.049621582,0.93426514,,,,,,,
1729319907.1168244,783.2967,774.83514,759.5238,763.95605,nan,nan,,,,,,,,,,
1729319907.1171024,,,,,,,,,,,,,nan,263377870.0,nan,
1729319907.1207263,775.2381,776.04395,768.3883,763.95605,nan,nan,,,,,,,,,,
1729319907.1246283,763.1502,774.0293,772.01465,760.32965,nan,nan,,,,,,,,,,
1729319907.1284547,,,,,,,,,,,,,,,,-8.06925
1729319907.1285303,765.56775,772.01465,773.6264,763.95605,nan,nan,,,,,,,,,,
1729319907.1324322,784.5055,771.2088,769.19415,772.4176,nan,nan,,,,,,,,,,
1729319907.1324942,,,,,,,-0.355896,0.048339844,0.932251,,,,,,,
1729319907.1327126,,,,,,,,,,,,,nan,263436700.0,nan,
1729319907.1355529,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319907.1363342,785.31134,766.3736,759.5238,768.3883,nan,nan,,,,,,,,,,
1729319907.1402364,783.2967,765.16486,753.47986,765.56775,nan,nan,,,,,,,,,,
1729319907.1441383,772.8205,767.98535,759.92676,765.56775,nan,nan,,,,,,,,,,
1729319907.1480403,757.50916,770.40295,770.80585,764.7619,nan,nan,,,,,,,,,,
1729319907.1483228,,,,,,,,,,,,,nan,263431870.0,nan,
1729319907.1510170,,,,,,,-0.35986328,0.042785645,0.9379883,,,,,,,
1729319907.1519423,772.01465,777.25275,770.80585,774.83514,nan,nan,,,,,,,,,,
1729319907.1558442,789.34064,776.8498,776.04395,782.49084,nan,nan,,,,,,,,,,
1729319907.1597462,782.49084,772.01465,774.0293,768.3883,nan,nan,,,,,,,,,,
1729319907.1636484,767.98535,766.3736,766.77655,759.12085,nan,nan,,,,,,,,,,
1729319907.1639330,,,,,,,,,,,,,nan,263481820.0,nan,
1729319907.1675503,769.59705,764.7619,773.22345,760.7326,nan,nan,,,,,,,,,,
1729319907.1695397,,,,,,,-0.35998535,0.04498291,0.93896484,,,,,,,
1729319907.1705632,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319907.1714523,786.1172,770.40295,774.0293,768.7912,nan,nan,,,,,,,,,,
1729319907.1753542,790.14655,767.1795,764.7619,781.685,nan,nan,,,,,,,,,,
1729319907.1792562,797.3993,772.8205,763.95605,782.0879,nan,nan,,,,,,,,,,
1729319907.1795430,,,,,,,,,,,,,nan,263480220.0,nan,
1729319907.1831584,794.57874,782.8938,767.5824,781.28204,nan,nan,,,,,,,,,,
1729319907.1870604,777.6557,788.5348,767.98535,773.6264,nan,nan,,,,,,,,,,
1729319907.1880622,,,,,,,-0.36065674,0.043640137,0.9379883,,,,,,,
1729319907.1909623,788.5348,796.1905,773.22345,776.4469,nan,nan,,,,,,,,,,
1729319907.1937621,,,,,,,,,,,,,,,,-8.06925
1729319907.1948643,805.8608,788.93774,768.3883,782.0879,nan,nan,,,,,,,,,,
1729319907.1951532,,,,,,,,,,,,,nan,263472960.0,nan,
1729319907.1987662,803.8461,785.7143,760.32965,781.28204,nan,nan,,,,,,,,,,
1729319907.2026682,801.4286,780.4762,773.22345,785.7143,nan,nan,,,,,,,,,,
1729319907.2055733,,,,,,,,,,1581098.9,1582710.6,,,,,
1729319907.2065704,796.99634,781.28204,785.7143,781.28204,nan,nan,,,,,,,,,,
1729319907.2065849,,,,,,,-0.3659668,0.04522705,0.9383545,,,,,,,
1729319907.2104723,791.3553,782.8938,783.2967,778.86444,nan,nan,,,,,,,,,,
1729319907.2107635,,,,,,,,,,,,,nan,263495540.0,nan,
1729319907.2143743,796.99634,772.4176,773.6264,786.1172,nan,nan,,,,,,,,,,
1729319907.2182763,797.8022,771.2088,772.01465,788.1319,nan,nan,,,,,,,,,,
1729319907.2221782,790.14655,770.0,770.0,779.67035,nan,nan,,,,,,,,,,
1729319907.2251077,,,,,,,-0.36657715,0.042785645,0.9356079,,,,,,,
1729319907.2260802,779.67035,768.7912,769.19415,778.46155,nan,nan,,,,,,,,,,
1729319907.2263737,,,,,,,,,,,,,nan,263492300.0,nan,
1729319907.2299824,785.31134,778.86444,771.6117,780.87915,nan,nan,,,,,,,,,,
1729319907.2338843,801.02563,784.10254,772.8205,776.8498,nan,nan,,,,,,,,,,
1729319907.2377863,799.81683,784.10254,775.64105,774.0293,nan,nan,,,,,,,,,,
1729319907.2405837,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319907.2416883,792.1612,785.7143,772.4176,771.6117,nan,nan,,,,,,,,,,
1729319907.2419839,,,,,,,,,,,,,nan,263494720.0,nan,
1729319907.2436302,,,,,,,-0.36956787,0.04144287,0.93273926,,,,,,,
1729319907.2455902,778.86444,782.0879,771.2088,768.7912,nan,nan,,,,,,,,,,
1729319907.2494924,778.86444,786.9231,767.98535,774.83514,nan,nan,,,,,,,,,,
1729319907.2533944,788.5348,787.72894,761.9414,782.0879,nan,nan,,,,,,,,,,
1729319907.2572963,783.69965,776.04395,766.77655,777.6557,nan,nan,,,,,,,,,,
1729319907.2575939,,,,,,,,,,,,,nan,263422190.0,nan,
1729319907.2590694,,,,,,,,,,,,,,,,-8.06925
1729319907.2611983,785.7143,775.64105,773.22345,768.3883,nan,nan,,,,,,,,,,
1729319907.2621529,,,,,,,-0.36419678,0.044921875,0.9299927,,,,,,,
1729319907.2651002,778.86444,778.46155,775.64105,765.9707,nan,nan,,,,,,,,,,
1729319907.2690022,778.46155,779.2674,780.07324,774.83514,nan,nan,,,,,,,,,,
1729319907.2729044,799.41394,782.49084,782.8938,782.8938,nan,nan,,,,,,,,,,
1729319907.2732041,,,,,,,,,,,,,nan,263391570.0,nan,
1729319907.2755938,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319907.2768064,806.6667,782.49084,782.49084,787.72894,nan,nan,,,,,,,,,,
1729319907.2806756,,,,,,,-0.36608887,0.04437256,0.93377686,,,,,,,
1729319907.2807083,800.2198,783.2967,777.6557,790.9524,nan,nan,,,,,,,,,,
1729319907.2846103,780.87915,785.7143,773.22345,786.9231,nan,nan,,,,,,,,,,
1729319907.2885122,772.8205,785.31134,770.40295,783.2967,nan,nan,,,,,,,,,,
1729319907.2888143,,,,,,,,,,,,,nan,263360960.0,nan,
1729319907.2924142,795.78754,788.93774,776.04395,790.9524,nan,nan,,,,,,,,,,
1729319907.2963164,803.8461,782.8938,780.87915,795.78754,nan,nan,,,,,,,,,,
1729319907.2991984,,,,,,,-0.36358643,0.04748535,0.9345093,,,,,,,
1729319907.3002183,793.36993,772.8205,773.6264,796.99634,nan,nan,,,,,,,,,,
1729319907.3041203,784.10254,773.22345,772.4176,790.9524,nan,nan,,,,,,,,,,
1729319907.3044245,,,,,,,,,,,,,nan,263330340.0,nan,
1729319907.3080223,783.2967,777.6557,774.43225,778.0586,nan,nan,,,,,,,,,,
1729319907.3106041,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319907.3119242,800.2198,780.4762,775.2381,788.93774,nan,nan,,,,,,,,,,
1729319907.3158264,805.05493,782.0879,778.86444,796.5934,nan,nan,,,,,,,,,,
1729319907.3177209,,,,,,,-0.36376953,0.043762207,0.93499756,,,,,,,
1729319907.3197284,793.7729,781.28204,784.10254,791.75824,nan,nan,,,,,,,,,,
1729319907.3200347,,,,,,,,,,,,,nan,263336780.0,nan,
1729319907.3236303,782.49084,777.6557,783.2967,791.75824,nan,nan,,,,,,,,,,
1729319907.3243768,,,,,,,,,,,,,,,,-8.118997
1729319907.3275323,772.4176,779.2674,779.2674,781.28204,nan,nan,,,,,,,,,,
1729319907.3314342,782.49084,785.7143,780.4762,782.0879,nan,nan,,,,,,,,,,
1729319907.3353362,793.7729,782.0879,782.49084,786.9231,nan,nan,,,,,,,,,,
1729319907.3356450,,,,,,,,,,,,,nan,263342420.0,nan,
1729319907.3362436,,,,,,,-0.36883545,0.037353516,0.93310547,,,,,,,
1729319907.3392384,795.38464,780.87915,785.7143,786.1172,nan,nan,,,,,,,,,,
1729319907.3431404,795.38464,787.326,788.1319,786.9231,nan,nan,,,,,,,,,,
1729319907.3456144,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319907.3470423,784.5055,786.9231,784.5055,787.72894,nan,nan,,,,,,,,,,
1729319907.3509443,790.14655,788.5348,781.685,795.78754,nan,nan,,,,,,,,,,
1729319907.3512549,,,,,,,,,,,,,nan,263299710.0,nan,
1729319907.3547664,,,,,,,-0.3640747,0.042297363,0.93066406,,,,,,,
1729319907.3548462,798.20514,786.52014,773.22345,793.7729,nan,nan,,,,,,,,,,
1729319907.3587482,799.41394,780.07324,766.3736,786.1172,nan,nan,,,,,,,,,,
1729319907.3626504,788.5348,779.2674,778.86444,783.69965,nan,nan,,,,,,,,,,
1729319907.3665524,768.7912,781.685,785.7143,784.5055,nan,nan,,,,,,,,,,
1729319907.3668652,,,,,,,,,,,,,nan,263254580.0,nan,
1729319907.3704543,778.0586,783.2967,779.67035,786.52014,nan,nan,,,,,,,,,,
1729319907.3732891,,,,,,,-0.36767578,0.04437256,0.9312134,,,,,,,
1729319907.3743563,789.7436,784.10254,774.43225,791.3553,nan,nan,,,,,,,,,,
1729319907.3782582,787.326,786.1172,777.6557,796.99634,nan,nan,,,,,,,,,,
1729319907.3806245,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319907.3821602,788.1319,787.326,783.69965,792.5641,nan,nan,,,,,,,,,,
1729319907.3824754,,,,,,,,,,,,,nan,263244910.0,nan,
1729319907.3860624,774.0293,784.90845,785.7143,783.2967,nan,nan,,,,,,,,,,
1729319907.3896842,,,,,,,,,,,,,,,,-7.9207253
1729319907.3899643,774.83514,784.10254,782.0879,782.49084,nan,nan,,,,,,,,,,
1729319907.3918116,,,,,,,-0.3668213,0.039489746,0.93200684,,,,,,,
1729319907.3938663,798.60803,778.86444,784.5055,789.7436,nan,nan,,,,,,,,,,
1729319907.3977683,798.20514,780.07324,787.72894,799.41394,nan,nan,,,,,,,,,,
1729319907.3980856,,,,,,,,,,,,,nan,263266670.0,nan,
1729319907.4016702,790.14655,784.5055,782.8938,795.38464,nan,nan,,,,,,,,,,
1729319907.4055724,779.67035,778.46155,778.86444,778.46155,nan,nan,,,,,,,,,,
1729319907.4094744,780.87915,785.7143,782.0879,785.7143,nan,nan,,,,,,,,,,
1729319907.4103343,,,,,,,-0.3659668,0.03741455,0.93573,,,,,,,
1729319907.4133763,796.5934,790.54944,775.64105,803.0403,nan,nan,,,,,,,,,,
1729319907.4136958,,,,,,,,,,,,,nan,263261020.0,nan,
1729319907.4156349,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319907.4172783,800.2198,786.1172,778.46155,800.6227,nan,nan,,,,,,,,,,
1729319907.4211802,795.78754,780.87915,789.7436,792.5641,nan,nan,,,,,,,,,,
1729319907.4250822,781.28204,784.90845,782.8938,791.3553,nan,nan,,,,,,,,,,
1729319907.4288571,,,,,,,-0.36328125,0.039489746,0.9354248,,,,,,,
1729319907.4289844,776.8498,791.75824,783.69965,795.78754,nan,nan,,,,,,,,,,
1729319907.4293058,,,,,,,,,,,,,nan,263267470.0,nan,
1729319907.4328864,797.3993,788.1319,787.326,797.8022,nan,nan,,,,,,,,,,
1729319907.4367883,797.3993,786.1172,783.2967,788.5348,nan,nan,,,,,,,,,,
1729319907.4406903,788.5348,786.9231,788.1319,783.2967,nan,nan,,,,,,,,,,
1729319907.4445922,781.685,787.72894,793.36993,784.90845,nan,nan,,,,,,,,,,
1729319907.4449160,,,,,,,,,,,,,nan,263246530.0,nan,
1729319907.4473796,,,,,,,-0.35858154,0.04937744,0.9381714,,,,,,,
1729319907.4484942,777.6557,793.7729,788.5348,782.8938,nan,nan,,,,,,,,,,
1729319907.4506450,,,,,,,,,,1581098.9,1583516.5,,,,,
1729319907.4523964,789.7436,801.02563,786.1172,787.326,nan,nan,,,,,,,,,,
1729319907.4549916,,,,,,,,,,,,,,,,-7.289164
1729319907.4562984,798.60803,804.65204,790.9524,794.17584,nan,nan,,,,,,,,,,
1729319907.4602003,803.44324,802.23444,790.54944,790.14655,nan,nan,,,,,,,,,,
1729319907.4605262,,,,,,,,,,,,,nan,263251360.0,nan,
1729319907.4641023,788.5348,794.17584,788.1319,782.0879,nan,nan,,,,,,,,,,
1729319907.4659023,,,,,,,-0.35961914,0.043273926,0.9398804,,,,,,,
1729319907.4680042,776.4469,794.9817,783.69965,778.46155,nan,nan,,,,,,,,,,
1729319907.4719064,788.1319,793.36993,780.4762,782.49084,nan,nan,,,,,,,,,,
1729319907.4758084,786.52014,784.10254,779.67035,780.4762,nan,nan,,,,,,,,,,
1729319907.4761364,,,,,,,,,,,,,nan,263204600.0,nan,
1729319907.4797103,777.6557,778.0586,773.6264,771.2088,nan,nan,,,,,,,,,,
1729319907.4836123,769.19415,773.6264,778.0586,769.59705,nan,nan,,,,,,,,,,
1729319907.4844251,,,,,,,-0.36138916,0.042663574,0.93621826,,,,,,,
